지역명,연도,월,평당분양가격,전용면적
부산,2022,6,17301.899999999998,85㎡~102㎡
부산,2022,6,20083.8,102㎡~
대구,2022,6,16427.399999999998,모든면적
대구,2022,6,15681.599999999999,60㎡
대구,2022,6,16447.2,60㎡~85㎡
대구,2022,6,17179.8,85㎡~102㎡
대구,2022,6,18885.899999999998,102㎡~
광주,2022,6,15364.8,모든면적
광주,2022,6,11751.3,60㎡
광주,2022,6,15556.199999999999,60㎡~85㎡
광주,2022,6,,85㎡~102㎡
광주,2022,6,16410.899999999998,102㎡~
대전,2022,6,13761.0,모든면적
대전,2022,6,13929.3,60㎡
대전,2022,6,13790.699999999999,60㎡~85㎡
대전,2022,6,,85㎡~102㎡
대전,2022,6,13035.0,102㎡~
울산,2022,6,17981.7,모든면적
울산,2022,6,15417.599999999999,60㎡
울산,2022,6,18341.399999999998,60㎡~85㎡
울산,2022,6,17602.2,85㎡~102㎡
울산,2022,6,19209.3,102㎡~
세종,2022,6,11926.199999999999,모든면적
세종,2022,6,10523.699999999999,60㎡
세종,2022,6,11101.199999999999,60㎡~85㎡
세종,2022,6,12771.0,85㎡~102㎡
세종,2022,6,12081.3,102㎡~
강원,2022,6,10682.099999999999,모든면적
강원,2022,6,10718.4,60㎡
강원,2022,6,10342.199999999999,60㎡~85㎡
강원,2022,6,13546.5,85㎡~102㎡
강원,2022,6,14051.4,102㎡~
충북,2022,6,9876.9,모든면적
충북,2022,6,9893.4,60㎡
충북,2022,6,9880.199999999999,60㎡~85㎡
충북,2022,6,10602.9,85㎡~102㎡
충북,2022,6,10695.3,102㎡~
충남,2022,6,10114.5,모든면적
충남,2022,6,9903.3,60㎡
충남,2022,6,14170.199999999999,60㎡~85㎡
충남,2022,6,14114.099999999999,85㎡~102㎡
충남,2022,6,12388.199999999999,102㎡~
전북,2022,6,9989.1,모든면적
전북,2022,6,9269.699999999999,60㎡
전북,2022,6,9985.8,60㎡~85㎡
전북,2022,6,10447.8,85㎡~102㎡
전북,2022,6,10180.5,102㎡~
전남,2022,6,10269.599999999999,모든면적
전남,2022,6,11295.9,60㎡
전남,2022,6,10157.4,60㎡~85㎡
전남,2022,6,10553.4,85㎡~102㎡
전남,2022,6,11233.199999999999,102㎡~
경북,2022,6,11639.099999999999,모든면적
경북,2022,6,10863.599999999999,60㎡
경북,2022,6,11589.599999999999,60㎡~85㎡
경북,2022,6,13028.4,85㎡~102㎡
경북,2022,6,12074.699999999999,102㎡~
경남,2022,6,11929.5,모든면적
경남,2022,6,11734.8,60㎡
경남,2022,6,11837.099999999999,60㎡~85㎡
경남,2022,6,15302.099999999999,85㎡~102㎡
경남,2022,6,12787.5,102㎡~
제주,2022,6,19239.0,모든면적
제주,2022,6,9444.6,60㎡
제주,2022,6,18833.1,60㎡~85㎡
제주,2022,6,19549.2,85㎡~102㎡
제주,2022,6,20651.399999999998,102㎡~
서울,2022,7,28215.0,모든면적
서울,2022,7,29373.3,60㎡
서울,2022,7,26215.199999999997,60㎡~85㎡
서울,2022,7,23855.699999999997,85㎡~102㎡
서울,2022,7,29412.899999999998,102㎡~
인천,2022,7,16331.699999999999,모든면적
인천,2022,7,16212.9,60㎡
인천,2022,7,15849.9,60㎡~85㎡
인천,2022,7,20351.1,85㎡~102㎡
인천,2022,7,18674.7,102㎡~
경기,2022,7,16354.8,모든면적
경기,2022,7,16955.399999999998,60㎡
경기,2022,7,16292.099999999999,60㎡~85㎡
경기,2022,7,16391.1,85㎡~102㎡
경기,2022,7,16351.5,102㎡~
부산,2022,7,17991.6,모든면적
부산,2022,7,17367.899999999998,60㎡
부산,2022,7,18212.7,60㎡~85㎡
부산,2022,7,17301.899999999998,85㎡~102㎡
부산,2022,7,20083.8,102㎡~
대구,2022,7,16797.0,모든면적
대구,2022,7,16321.8,60㎡
대구,2022,7,16800.3,60㎡~85㎡
대구,2022,7,17453.7,85㎡~102㎡
대구,2022,7,19140.0,102㎡~
광주,2022,7,15397.8,모든면적
광주,2022,7,11751.3,60㎡
광주,2022,7,15612.3,60㎡~85㎡
광주,2022,7,,85㎡~102㎡
광주,2022,7,16410.899999999998,102㎡~
대전,2022,7,13761.0,모든면적
대전,2022,7,13929.3,60㎡
대전,2022,7,13777.5,60㎡~85㎡
대전,2022,7,,85㎡~102㎡
대전,2022,7,13035.0,102㎡~
울산,2022,7,17981.7,모든면적
울산,2022,7,15417.599999999999,60㎡
울산,2022,7,18341.399999999998,60㎡~85㎡
울산,2022,7,17602.2,85㎡~102㎡
울산,2022,7,19209.3,102㎡~
세종,2022,7,10586.4,모든면적
세종,2022,7,10523.699999999999,60㎡
세종,2022,7,10586.4,60㎡~85㎡
세종,2022,7,,85㎡~102㎡
세종,2022,7,10738.199999999999,102㎡~
강원,2022,7,10725.0,모든면적
강원,2022,7,10718.4,60㎡
강원,2022,7,10263.0,60㎡~85㎡
강원,2022,7,14170.199999999999,85㎡~102㎡
강원,2022,7,14533.199999999999,102㎡~
충북,2022,7,9906.6,모든면적
충북,2022,7,10451.099999999999,60㎡
충북,2022,7,9900.0,60㎡~85㎡
충북,2022,7,10602.9,85㎡~102㎡
충북,2022,7,10695.3,102㎡~
충남,2022,7,10213.5,모든면적
충남,2022,7,9903.3,60㎡
충남,2022,7,14249.4,60㎡~85㎡
충남,2022,7,14114.099999999999,85㎡~102㎡
충남,2022,7,12893.099999999999,102㎡~
전북,2022,7,9995.699999999999,모든면적
전북,2022,7,9282.9,60㎡
전북,2022,7,9995.699999999999,60㎡~85㎡
전북,2022,7,10599.599999999999,85㎡~102㎡
전북,2022,7,10134.3,102㎡~
전남,2022,7,10256.4,모든면적
전남,2022,7,11295.9,60㎡
전남,2022,7,10144.199999999999,60㎡~85㎡
전남,2022,7,10553.4,85㎡~102㎡
전남,2022,7,11233.199999999999,102㎡~
경북,2022,7,11345.4,모든면적
경북,2022,7,10952.699999999999,60㎡
경북,2022,7,11299.199999999999,60㎡~85㎡
경북,2022,7,13011.9,85㎡~102㎡
경북,2022,7,12200.099999999999,102㎡~
경남,2022,7,11969.099999999999,모든면적
경남,2022,7,11764.5,60㎡
경남,2022,7,11903.099999999999,60㎡~85㎡
경남,2022,7,15084.3,85㎡~102㎡
경남,2022,7,12962.4,102㎡~
제주,2022,7,19239.0,모든면적
제주,2022,7,9444.6,60㎡
제주,2022,7,18833.1,60㎡~85㎡
제주,2022,7,19549.2,85㎡~102㎡
제주,2022,7,20651.399999999998,102㎡~
서울,2022,8,27300.899999999998,모든면적
서울,2022,8,28564.8,60㎡
서울,2022,8,27093.0,60㎡~85㎡
서울,2022,8,23855.699999999997,85㎡~102㎡
서울,2022,8,29412.899999999998,102㎡~
인천,2022,8,17044.5,모든면적
인천,2022,8,16932.3,60㎡
인천,2022,8,16605.6,60㎡~85㎡
인천,2022,8,24924.899999999998,85㎡~102㎡
인천,2022,8,18674.7,102㎡~
경기,2022,8,16579.2,모든면적
경기,2022,8,17166.6,60㎡
경기,2022,8,16473.6,60㎡~85㎡
경기,2022,8,17480.1,85㎡~102㎡
경기,2022,8,16678.2,102㎡~
부산,2022,8,17938.8,모든면적
부산,2022,8,17430.6,60㎡
부산,2022,8,18097.2,60㎡~85㎡
부산,2022,8,17301.899999999998,85㎡~102㎡
부산,2022,8,20083.8,102㎡~
대구,2022,8,16780.5,모든면적
대구,2022,8,15975.3,60㎡
대구,2022,8,16793.7,60㎡~85㎡
대구,2022,8,17453.7,85㎡~102㎡
대구,2022,8,19140.0,102㎡~
광주,2022,8,15628.8,모든면적
광주,2022,8,11751.3,60㎡
광주,2022,8,15688.199999999999,60㎡~85㎡
광주,2022,8,,85㎡~102㎡
광주,2022,8,18225.899999999998,102㎡~
대전,2022,8,13761.0,모든면적
대전,2022,8,13929.3,60㎡
대전,2022,8,13777.5,60㎡~85㎡
대전,2022,8,,85㎡~102㎡
대전,2022,8,13035.0,102㎡~
울산,2022,8,17932.2,모든면적
울산,2022,8,15417.599999999999,60㎡
울산,2022,8,18067.5,60㎡~85㎡
울산,2022,8,17602.2,85㎡~102㎡
울산,2022,8,19209.3,102㎡~
세종,2022,8,10586.4,모든면적
세종,2022,8,10523.699999999999,60㎡
세종,2022,8,10586.4,60㎡~85㎡
세종,2022,8,,85㎡~102㎡
세종,2022,8,10738.199999999999,102㎡~
강원,2022,8,10824.0,모든면적
강원,2022,8,10761.3,60㎡
강원,2022,8,10395.0,60㎡~85㎡
강원,2022,8,14170.199999999999,85㎡~102㎡
강원,2022,8,14569.5,102㎡~
충북,2022,8,9903.3,모든면적
충북,2022,8,10451.099999999999,60㎡
충북,2022,8,9926.4,60㎡~85㎡
충북,2022,8,10527.0,85㎡~102㎡
충북,2022,8,10645.8,102㎡~
충남,2022,8,10395.0,모든면적
충남,2022,8,10226.699999999999,60㎡
충남,2022,8,14440.8,60㎡~85㎡
충남,2022,8,12672.0,85㎡~102㎡
충남,2022,8,12589.5,102㎡~
전북,2022,8,10104.6,모든면적
전북,2022,8,9266.4,60㎡
전북,2022,8,10137.599999999999,60㎡~85㎡
전북,2022,8,10599.599999999999,85㎡~102㎡
전북,2022,8,10134.3,102㎡~
전남,2022,8,10197.0,모든면적
전남,2022,8,11295.9,60㎡
전남,2022,8,10088.1,60㎡~85㎡
전남,2022,8,10553.4,85㎡~102㎡
전남,2022,8,10791.0,102㎡~
경북,2022,8,11447.699999999999,모든면적
경북,2022,8,10952.699999999999,60㎡
경북,2022,8,11398.199999999999,60㎡~85㎡
경북,2022,8,13011.9,85㎡~102㎡
경북,2022,8,12200.099999999999,102㎡~
경남,2022,8,11926.199999999999,모든면적
경남,2022,8,12421.199999999999,60㎡
경남,2022,8,11827.199999999999,60㎡~85㎡
경남,2022,8,14582.699999999999,85㎡~102㎡
경남,2022,8,12988.8,102㎡~
제주,2022,8,21542.399999999998,모든면적
제주,2022,8,9444.6,60㎡
제주,2022,8,19941.899999999998,60㎡~85㎡
제주,2022,8,21681.0,85㎡~102㎡
제주,2022,8,22562.1,102㎡~
서울,2022,9,28059.899999999998,모든면적
서울,2022,9,28564.8,60㎡
서울,2022,9,28343.699999999997,60㎡~85㎡
서울,2022,9,,85㎡~102㎡
서울,2022,9,29412.899999999998,102㎡~
인천,2022,9,17123.7,모든면적
인천,2022,9,16932.3,60㎡
인천,2022,9,16681.5,60㎡~85㎡
인천,2022,9,20865.899999999998,85㎡~102㎡
인천,2022,9,18674.7,102㎡~
경기,2022,9,17008.2,모든면적
경기,2022,9,17935.5,60㎡
경기,2022,9,16853.1,60㎡~85㎡
경기,2022,9,22133.1,85㎡~102㎡
경기,2022,9,16922.399999999998,102㎡~
부산,2022,9,18011.399999999998,모든면적
부산,2022,9,17490.0,60㎡
부산,2022,9,18166.5,60㎡~85㎡
부산,2022,9,17301.899999999998,85㎡~102㎡
부산,2022,9,20083.8,102㎡~
대구,2022,9,16764.0,모든면적
대구,2022,9,15975.3,60㎡
대구,2022,9,16773.899999999998,60㎡~85㎡
대구,2022,9,17453.7,85㎡~102㎡
대구,2022,9,19140.0,102㎡~
광주,2022,9,15358.199999999999,모든면적
광주,2022,9,13437.599999999999,60㎡
광주,2022,9,15391.199999999999,60㎡~85㎡
광주,2022,9,,85㎡~102㎡
광주,2022,9,18225.899999999998,102㎡~
대전,2022,9,14289.0,모든면적
대전,2022,9,14859.9,60㎡
대전,2022,9,14302.199999999999,60㎡~85㎡
대전,2022,9,,85㎡~102㎡
대전,2022,9,13035.0,102㎡~
울산,2022,9,17932.2,모든면적
울산,2022,9,15417.599999999999,60㎡
울산,2022,9,18067.5,60㎡~85㎡
울산,2022,9,17602.2,85㎡~102㎡
울산,2022,9,19209.3,102㎡~
세종,2022,9,10586.4,모든면적
세종,2022,9,10523.699999999999,60㎡
세종,2022,9,10586.4,60㎡~85㎡
세종,2022,9,,85㎡~102㎡
세종,2022,9,10738.199999999999,102㎡~
강원,2022,9,10880.099999999999,모든면적
강원,2022,9,10886.699999999999,60㎡
강원,2022,9,10289.4,60㎡~85㎡
강원,2022,9,13365.0,85㎡~102㎡
강원,2022,9,14899.5,102㎡~
충북,2022,9,9985.8,모든면적
충북,2022,9,10949.4,60㎡
충북,2022,9,9995.699999999999,60㎡~85㎡
충북,2022,9,11117.699999999999,85㎡~102㎡
충북,2022,9,10477.5,102㎡~
충남,2022,9,10395.0,모든면적
충남,2022,9,10226.699999999999,60㎡
충남,2022,9,14437.5,60㎡~85㎡
충남,2022,9,12672.0,85㎡~102㎡
충남,2022,9,12589.5,102㎡~
전북,2022,9,10190.4,모든면적
전북,2022,9,9335.699999999999,60㎡
전북,2022,9,10190.4,60㎡~85㎡
전북,2022,9,10599.599999999999,85㎡~102㎡
전북,2022,9,10527.0,102㎡~
전남,2022,9,10639.199999999999,모든면적
전남,2022,9,11121.0,60㎡
전남,2022,9,10484.099999999999,60㎡~85㎡
전남,2022,9,10553.4,85㎡~102㎡
전남,2022,9,10754.699999999999,102㎡~
경북,2022,9,11949.3,모든면적
경북,2022,9,10909.8,60㎡
경북,2022,9,11886.599999999999,60㎡~85㎡
경북,2022,9,12939.3,85㎡~102㎡
경북,2022,9,12827.099999999999,102㎡~
경남,2022,9,11988.9,모든면적
경남,2022,9,12365.099999999999,60㎡
경남,2022,9,11896.5,60㎡~85㎡
경남,2022,9,15034.8,85㎡~102㎡
경남,2022,9,13097.699999999999,102㎡~
제주,2022,9,21542.399999999998,모든면적
제주,2022,9,9444.6,60㎡
제주,2022,9,19941.899999999998,60㎡~85㎡
제주,2022,9,21681.0,85㎡~102㎡
제주,2022,9,22562.1,102㎡~
서울,2022,10,28059.899999999998,모든면적
서울,2022,10,28564.8,60㎡
서울,2022,10,28343.699999999997,60㎡~85㎡
서울,2022,10,,85㎡~102㎡
서울,2022,10,29412.899999999998,102㎡~
인천,2022,10,16602.3,모든면적
인천,2022,10,16252.5,60㎡
인천,2022,10,16150.199999999999,60㎡~85㎡
인천,2022,10,18925.5,85㎡~102㎡
인천,2022,10,18298.5,102㎡~
경기,2022,10,17282.1,모든면적
경기,2022,10,18070.8,60㎡
경기,2022,10,17110.5,60㎡~85㎡
경기,2022,10,20664.6,85㎡~102㎡
경기,2022,10,16922.399999999998,102㎡~
부산,2022,10,18470.1,모든면적
부산,2022,10,17420.7,60㎡
부산,2022,10,18559.2,60㎡~85㎡
부산,2022,10,17301.899999999998,85㎡~102㎡
부산,2022,10,23129.699999999997,102㎡~
대구,2022,10,16859.7,모든면적
대구,2022,10,16658.399999999998,60㎡
대구,2022,10,16839.899999999998,60㎡~85㎡
대구,2022,10,17245.8,85㎡~102㎡
대구,2022,10,19140.0,102㎡~
광주,2022,10,15589.199999999999,모든면적
광주,2022,10,15123.9,60㎡
광주,2022,10,15539.699999999999,60㎡~85㎡
광주,2022,10,,85㎡~102㎡
광주,2022,10,18225.899999999998,102㎡~
대전,2022,10,15107.4,모든면적
대전,2022,10,14879.699999999999,60㎡
대전,2022,10,15048.0,60㎡~85㎡
대전,2022,10,,85㎡~102㎡
대전,2022,10,16189.8,102㎡~
울산,2022,10,18123.6,모든면적
울산,2022,10,15417.599999999999,60㎡
울산,2022,10,18199.5,60㎡~85㎡
울산,2022,10,17602.2,85㎡~102㎡
울산,2022,10,19750.5,102㎡~
세종,2022,10,10586.4,모든면적
세종,2022,10,10523.699999999999,60㎡
세종,2022,10,10586.4,60㎡~85㎡
세종,2022,10,,85㎡~102㎡
세종,2022,10,10738.199999999999,102㎡~
강원,2022,10,11398.199999999999,모든면적
강원,2022,10,10635.9,60㎡
강원,2022,10,10246.5,60㎡~85㎡
강원,2022,10,11988.9,85㎡~102㎡
강원,2022,10,14077.8,102㎡~
충북,2022,10,9969.3,모든면적
충북,2022,10,10949.4,60㎡
충북,2022,10,9979.199999999999,60㎡~85㎡
충북,2022,10,10665.599999999999,85㎡~102㎡
충북,2022,10,10474.199999999999,102㎡~
충남,2022,10,10919.699999999999,모든면적
충남,2022,10,10622.699999999999,60㎡
충남,2022,10,14932.5,60㎡~85㎡
충남,2022,10,13209.9,85㎡~102㎡
충남,2022,10,12718.199999999999,102㎡~
전북,2022,10,10243.199999999999,모든면적
전북,2022,10,9335.699999999999,60㎡
전북,2022,10,10239.9,60㎡~85㎡
전북,2022,10,10688.699999999999,85㎡~102㎡
전북,2022,10,10543.5,102㎡~
전남,2022,10,10659.0,모든면적
전남,2022,10,11107.8,60㎡
전남,2022,10,10497.3,60㎡~85㎡
전남,2022,10,10553.4,85㎡~102㎡
전남,2022,10,10748.099999999999,102㎡~
경북,2022,10,12012.0,모든면적
경북,2022,10,11140.8,60㎡
경북,2022,10,11932.8,60㎡~85㎡
경북,2022,10,12949.199999999999,85㎡~102㎡
경북,2022,10,12817.199999999999,102㎡~
경남,2022,10,11889.9,모든면적
경남,2022,10,12233.099999999999,60㎡
경남,2022,10,11820.599999999999,60㎡~85㎡
경남,2022,10,15034.8,85㎡~102㎡
경남,2022,10,12982.199999999999,102㎡~
제주,2022,10,22159.5,모든면적
제주,2022,10,16899.3,60㎡
제주,2022,10,20347.8,60㎡~85㎡
제주,2022,10,21908.699999999997,85㎡~102㎡
제주,2022,10,22684.199999999997,102㎡~
서울,2022,11,29835.3,모든면적
서울,2022,11,30383.1,60㎡
서울,2022,11,30356.699999999997,60㎡~85㎡
서울,2022,11,28333.8,85㎡~102㎡
서울,2022,11,32613.899999999998,102㎡~
인천,2022,11,16641.899999999998,모든면적
인천,2022,11,16130.4,60㎡
인천,2022,11,16199.699999999999,60㎡~85㎡
인천,2022,11,18539.399999999998,85㎡~102㎡
인천,2022,11,18258.899999999998,102㎡~
경기,2022,11,16585.8,모든면적
경기,2022,11,17549.399999999998,60㎡
경기,2022,11,16361.4,60㎡~85㎡
경기,2022,11,20651.399999999998,85㎡~102㎡
경기,2022,11,16866.3,102㎡~
부산,2022,11,19823.1,모든면적
부산,2022,11,18912.3,60㎡
부산,2022,11,19932.0,60㎡~85㎡
부산,2022,11,17301.899999999998,85㎡~102㎡
부산,2022,11,23129.699999999997,102㎡~
대구,2022,11,16566.0,모든면적
대구,2022,11,16658.399999999998,60㎡
대구,2022,11,16579.2,60㎡~85㎡
대구,2022,11,16457.1,85㎡~102㎡
대구,2022,11,19103.7,102㎡~
광주,2022,11,15684.9,모든면적
광주,2022,11,15123.9,60㎡
광주,2022,11,15638.699999999999,60㎡~85㎡
광주,2022,11,,85㎡~102㎡
광주,2022,11,18225.899999999998,102㎡~
대전,2022,11,15137.099999999999,모든면적
대전,2022,11,15321.9,60㎡
대전,2022,11,15107.4,60㎡~85㎡
대전,2022,11,,85㎡~102㎡
대전,2022,11,16189.8,102㎡~
울산,2022,11,18932.1,모든면적
울산,2022,11,18994.8,60㎡
울산,2022,11,18737.399999999998,60㎡~85㎡
울산,2022,11,17602.2,85㎡~102㎡
울산,2022,11,19750.5,102㎡~
세종,2022,11,10586.4,모든면적
세종,2022,11,10523.699999999999,60㎡
세종,2022,11,10586.4,60㎡~85㎡
세종,2022,11,,85㎡~102㎡
세종,2022,11,10738.199999999999,102㎡~
강원,2022,11,12398.099999999999,모든면적
강원,2022,11,11315.699999999999,60㎡
강원,2022,11,11005.5,60㎡~85㎡
강원,2022,11,11962.5,85㎡~102㎡
강원,2022,11,14071.199999999999,102㎡~
충북,2022,11,9969.3,모든면적
충북,2022,11,10949.4,60㎡
충북,2022,11,9979.199999999999,60㎡~85㎡
충북,2022,11,10665.599999999999,85㎡~102㎡
충북,2022,11,10474.199999999999,102㎡~
충남,2022,11,11051.699999999999,모든면적
충남,2022,11,12493.8,60㎡
충남,2022,11,11427.9,60㎡~85㎡
충남,2022,11,13209.9,85㎡~102㎡
충남,2022,11,12701.699999999999,102㎡~
전북,2022,11,10411.5,모든면적
전북,2022,11,9246.6,60㎡
전북,2022,11,10371.9,60㎡~85㎡
전북,2022,11,10850.4,85㎡~102㎡
전북,2022,11,11553.3,102㎡~
전남,2022,11,10718.4,모든면적
전남,2022,11,11107.8,60㎡
전남,2022,11,10556.699999999999,60㎡~85㎡
전남,2022,11,10553.4,85㎡~102㎡
전남,2022,11,10748.099999999999,102㎡~
경북,2022,11,12081.3,모든면적
경북,2022,11,11203.5,60㎡
경북,2022,11,12025.199999999999,60㎡~85㎡
경북,2022,11,13120.8,85㎡~102㎡
경북,2022,11,12912.9,102㎡~
경남,2022,11,11863.5,모든면적
경남,2022,11,12761.099999999999,60㎡
경남,2022,11,11790.9,60㎡~85㎡
경남,2022,11,14764.199999999999,85㎡~102㎡
경남,2022,11,12959.099999999999,102㎡~
제주,2022,11,22159.5,모든면적
제주,2022,11,16899.3,60㎡
제주,2022,11,20347.8,60㎡~85㎡
제주,2022,11,21908.699999999997,85㎡~102㎡
제주,2022,11,22684.199999999997,102㎡~
서울,2022,12,29779.199999999997,모든면적
서울,2022,12,30307.199999999997,60㎡
서울,2022,12,30356.699999999997,60㎡~85㎡
서울,2022,12,28333.8,85㎡~102㎡
서울,2022,12,32613.899999999998,102㎡~
인천,2022,12,16655.1,모든면적
인천,2022,12,16348.199999999999,60㎡
인천,2022,12,16236.0,60㎡~85㎡
인천,2022,12,18730.8,85㎡~102㎡
인천,2022,12,18117.0,102㎡~
경기,2022,12,17169.899999999998,모든면적
경기,2022,12,18552.6,60㎡
경기,2022,12,16981.8,60㎡~85㎡
경기,2022,12,21156.3,85㎡~102㎡
경기,2022,12,17826.6,102㎡~
부산,2022,12,19456.8,모든면적
부산,2022,12,19272.0,60㎡
부산,2022,12,19493.1,60㎡~85㎡
부산,2022,12,15048.0,85㎡~102㎡
부산,2022,12,,102㎡~
대구,2022,12,16899.3,모든면적
대구,2022,12,17463.6,60㎡
대구,2022,12,16731.0,60㎡~85㎡
대구,2022,12,16457.1,85㎡~102㎡
대구,2022,12,21024.3,102㎡~
광주,2022,12,14625.599999999999,모든면적
광주,2022,12,15123.9,60㎡
광주,2022,12,14615.699999999999,60㎡~85㎡
광주,2022,12,,85㎡~102㎡
광주,2022,12,,102㎡~
대전,2022,12,15298.8,모든면적
대전,2022,12,15321.9,60㎡
대전,2022,12,15275.699999999999,60㎡~85㎡
대전,2022,12,,85㎡~102㎡
대전,2022,12,16932.3,102㎡~
울산,2022,12,18321.6,모든면적
울산,2022,12,18994.8,60㎡
울산,2022,12,18196.2,60㎡~85㎡
울산,2022,12,22581.899999999998,85㎡~102㎡
울산,2022,12,17612.1,102㎡~
세종,2022,12,12279.3,모든면적
세종,2022,12,12289.199999999999,60㎡
세종,2022,12,12266.099999999999,60㎡~85㎡
세종,2022,12,,85㎡~102㎡
세종,2022,12,,102㎡~
강원,2022,12,12688.5,모든면적
강원,2022,12,10761.3,60㎡
강원,2022,12,11586.3,60㎡~85㎡
강원,2022,12,11962.5,85㎡~102㎡
강원,2022,12,14064.599999999999,102㎡~
충북,2022,12,10520.4,모든면적
충북,2022,12,10949.4,60㎡
충북,2022,12,10523.699999999999,60㎡~85㎡
충북,2022,12,10665.599999999999,85㎡~102㎡
충북,2022,12,10827.3,102㎡~
충남,2022,12,11035.199999999999,모든면적
충남,2022,12,12493.8,60㎡
충남,2022,12,11401.5,60㎡~85㎡
충남,2022,12,13160.4,85㎡~102㎡
충남,2022,12,12701.699999999999,102㎡~
전북,2022,12,10381.8,모든면적
전북,2022,12,9246.6,60㎡
전북,2022,12,10329.0,60㎡~85㎡
전북,2022,12,10995.599999999999,85㎡~102㎡
전북,2022,12,11058.3,102㎡~
전남,2022,12,10596.3,모든면적
전남,2022,12,11652.3,60㎡
전남,2022,12,10464.3,60㎡~85㎡
전남,2022,12,10553.4,85㎡~102㎡
전남,2022,12,10431.3,102㎡~
경북,2022,12,12289.199999999999,모든면적
경북,2022,12,11203.5,60㎡
경북,2022,12,12285.9,60㎡~85㎡
경북,2022,12,11975.699999999999,85㎡~102㎡
경북,2022,12,13365.0,102㎡~
경남,2022,12,11860.199999999999,모든면적
경남,2022,12,13817.099999999999,60㎡
경남,2022,12,11761.199999999999,60㎡~85㎡
경남,2022,12,14764.199999999999,85㎡~102㎡
경남,2022,12,13002.0,102㎡~
제주,2022,12,22951.5,모든면적
제주,2022,12,24357.3,60㎡
제주,2022,12,22176.0,60㎡~85㎡
제주,2022,12,21908.699999999997,85㎡~102㎡
제주,2022,12,22931.699999999997,102㎡~
서울,2023,1,30630.6,모든면적
서울,2023,1,31227.899999999998,60㎡
서울,2023,1,30686.699999999997,60㎡~85㎡
서울,2023,1,28333.8,85㎡~102㎡
서울,2023,1,35818.2,102㎡~
인천,2023,1,16625.399999999998,모든면적
인천,2023,1,16579.2,60㎡
인천,2023,1,16094.099999999999,60㎡~85㎡
인천,2023,1,18711.0,85㎡~102㎡
인천,2023,1,18011.399999999998,102㎡~
경기,2023,1,17239.2,모든면적
경기,2023,1,19380.899999999998,60㎡
경기,2023,1,17051.1,60㎡~85㎡
경기,2023,1,21156.3,85㎡~102㎡
경기,2023,1,19866.0,102㎡~
부산,2023,1,19456.8,모든면적
부산,2023,1,19272.0,60㎡
부산,2023,1,19493.1,60㎡~85㎡
부산,2023,1,15048.0,85㎡~102㎡
부산,2023,1,,102㎡~
대구,2023,1,16958.7,모든면적
대구,2023,1,17463.6,60㎡
대구,2023,1,16820.1,60㎡~85㎡
대구,2023,1,16457.1,85㎡~102㎡
대구,2023,1,21129.899999999998,102㎡~
광주,2023,1,17268.899999999998,모든면적
광주,2023,1,15123.9,60㎡
광주,2023,1,14648.699999999999,60㎡~85㎡
광주,2023,1,,85㎡~102㎡
광주,2023,1,22486.199999999997,102㎡~
대전,2023,1,15440.699999999999,모든면적
대전,2023,1,16305.3,60㎡
대전,2023,1,15374.699999999999,60㎡~85㎡
대전,2023,1,,85㎡~102㎡
대전,2023,1,16932.3,102㎡~
울산,2023,1,18321.6,모든면적
울산,2023,1,18994.8,60㎡
울산,2023,1,18196.2,60㎡~85㎡
울산,2023,1,22581.899999999998,85㎡~102㎡
울산,2023,1,17612.1,102㎡~
세종,2023,1,12279.3,모든면적
세종,2023,1,12289.199999999999,60㎡
세종,2023,1,12266.099999999999,60㎡~85㎡
세종,2023,1,,85㎡~102㎡
세종,2023,1,,102㎡~
강원,2023,1,12688.5,모든면적
강원,2023,1,10761.3,60㎡
강원,2023,1,11586.3,60㎡~85㎡
강원,2023,1,11962.5,85㎡~102㎡
강원,2023,1,14064.599999999999,102㎡~
충북,2023,1,10520.4,모든면적
충북,2023,1,10949.4,60㎡
충북,2023,1,10576.5,60㎡~85㎡
충북,2023,1,10622.699999999999,85㎡~102㎡
충북,2023,1,10873.5,102㎡~
충남,2023,1,11338.8,모든면적
충남,2023,1,12493.8,60㎡
충남,2023,1,11942.699999999999,60㎡~85㎡
충남,2023,1,13160.4,85㎡~102㎡
충남,2023,1,12804.0,102㎡~
전북,2023,1,10381.8,모든면적
전북,2023,1,9246.6,60㎡
전북,2023,1,10329.0,60㎡~85㎡
전북,2023,1,10995.599999999999,85㎡~102㎡
전북,2023,1,11058.3,102㎡~
전남,2023,1,10616.099999999999,모든면적
전남,2023,1,11652.3,60㎡
전남,2023,1,10490.699999999999,60㎡~85㎡
전남,2023,1,10553.4,85㎡~102㎡
전남,2023,1,10434.599999999999,102㎡~
경북,2023,1,12516.9,모든면적
경북,2023,1,11553.3,60㎡
경북,2023,1,12497.099999999999,60㎡~85㎡
경북,2023,1,11975.699999999999,85㎡~102㎡
경북,2023,1,13365.0,102㎡~
경남,2023,1,11929.5,모든면적
경남,2023,1,14401.199999999999,60㎡
경남,2023,1,11840.4,60㎡~85㎡
경남,2023,1,14764.199999999999,85㎡~102㎡
경남,2023,1,13002.0,102㎡~
제주,2023,1,22951.5,모든면적
제주,2023,1,24357.3,60㎡
제주,2023,1,22176.0,60㎡~85㎡
제주,2023,1,21908.699999999997,85㎡~102㎡
제주,2023,1,22931.699999999997,102㎡~
서울,2023,2,30445.8,모든면적
